"viento","direccion","temperatura","humedad"
9.6,75,17.85,14
2.8,48,20.75,11
4.2,300,21.95,10
5.2,291,21.45,10
5,286,21.75,11
5.4,273,22.05,11
6.2,276,22.05,10
6.6,281,21.85,11
4.5,283,20.45,12
0.9,209,18.55,13
1.5,145,18.15,14
3.2,155,17.15,15
6.2,94,12.75,18
8.7,85,10.55,20
10.1,83,12.25,18
9.5,83,12.25,19
9.9,81,12.25,20
9.9,80,11.65,21
10.8,82,11.95,21
10.9,81,11.05,22
10.5,78,10.75,23
10.8,81,11.25,22
10,79,13.05,18
9.9,77,15.25,16
6.8,75,18.25,13
2.9,283,21.45,12
4.1,294,21.45,12
5.8,283,22.15,12
6.4,286,22.25,12
7.8,286,22.65,12
7.9,294,22.65,12
7.4,301,22.15,11
6.5,288,21.15,13
3.9,216,18.15,16
4.7,182,16.05,19
2.9,81,14.25,20
4.6,100,13.15,21
9.2,84,11.25,23
9.5,82,10.15,25
8,80,11.55,24
7,75,9.75,26
10.7,76,10.35,24
10.7,74,10.25,24
10,80,10.85,24
11.2,80,9.35,24
10.8,81,10.15,21
12.6,82,12.75,17
13.2,80,15.25,14
11.9,81,17.45,11
7.4,70,19.95,10
2.3,270,23.35,9
6.4,278,22.15,14
6.1,271,22.55,13
6.8,282,22.75,13
6.8,299,22.85,10
6.3,286,22.45,11
3.9,293,21.35,11
5,242,18.05,18
3.7,232,16.15,21
1,18,14.85,23
4.9,92,12.85,24
8.9,82,10.25,26
6.7,98,9.45,27
8.6,71,10.75,26
7.9,75,9.85,27
11,70,10.95,22
10.2,73,9.35,22
12,78,10.05,15
11.5,79,9.65,14
11.6,74,9.25,14
11.8,77,8.35,18
12,70,13.65,10
9.1,66,15.35,8
3.1,353,18.85,6
4.7,290,19.95,12
5.2,280,20.35,13
5.1,279,20.95,12
6.1,294,21.15,11
7.1,286,21.25,8
7.4,275,20.65,9
4,275,19.85,10
1.4,238,17.95,12
3.8,223,14.45,20
5.4,135,14.45,21
4.7,94,11.65,22
8.2,88,10.75,21
11.3,83,10.25,22
10.1,83,12.25,17
9,85,10.65,16
11.1,85,10.15,15
11.1,82,10.15,13
11.4,81,5.95,16
11.3,80,7.65,13
13.1,77,6.35,12
13.9,81,10.25,6
12.4,80,11.15,9
11.9,77,16.05,5
8.5,78,19.55,2
1.2,184,22.35,3
2.4,336,23.35,4
5.1,288,23.15,5
5.4,289,23.65,5
5.1,275,23.45,5
4.7,274,22.75,5
3.2,264,21.35,4
2,222,18.55,5
0.8,137,16.45,5
3.6,95,16.95,5
9.1,83,9.95,9
10.5,85,10.55,8
10.4,87,11.65,8
10.4,81,9.95,9
10.6,81,11.75,9
9.6,91,14.05,8
11.4,83,14.05,8
9.8,80,12.65,8
13,81,10.75,8
12.8,76,10.25,7
14.4,74,10.95,7
13.6,81,13.25,5
11.8,75,18.45,3
10.4,68,20.65,3
2.5,15,23.15,2
3.9,310,23.65,4
5.2,284,23.95,4
6.4,287,24.35,3
6.3,289,24.05,3
5.8,283,22.85,3
6.1,282,21.05,7
3.9,250,18.15,8
2.4,194,16.65,11
6.5,91,12.55,10
10.4,87,12.25,9
10.5,95,15.35,11
7.7,79,15.95,9
8,73,11.85,11
11.6,70,10.95,8
10.8,79,10.55,8
3.7,72,8.65,8
8.6,81,11.25,6
8.7,83,12.35,5
12.3,80,11.25,5
6.5,80,12.65,5
10.1,74,16.55,3
10.9,71,19.45,2
6.4,60,22.05,2
4.3,287,24.35,2
5.9,288,22.45,3
5.9,284,23.05,5
5.3,287,23.45,5
5.8,278,23.25,4
5.4,285,22.85,4
2.9,293,21.25,4
1.8,300,17.55,12
1.4,84,15.65,17
5.2,94,12.75,19
7.4,102,12.55,13
7.8,104,13.15,9
10.4,81,9.95,10
11.2,81,11.15,9
10.4,80,12.15,8
11.3,78,10.55,8
10.2,78,10.05,7
10.7,78,11.15,6
10.9,72,9.45,7
10,75,7.65,8
13.2,73,11.85,6
11.3,77,14.85,5
8.1,69,17.85,4
2.7,358,21.25,3
5.8,286,20.65,6
7.6,277,20.65,7
6.6,293,21.45,5
7,284,21.45,6
7.4,283,21.15,9
7.2,285,20.35,11
4.7,273,18.55,12
4.5,259,17.15,15
2.3,225,16.85,12
4.2,143,16.15,12
5.5,117,15.45,11
7.2,91,12.15,16
9.8,83,9.95,18
9.3,84,9.05,17
7.4,78,9.15,18
10.6,82,9.85,18
10.4,77,9.65,18
10,79,9.95,19
9.1,86,7.55,20
9.3,77,8.35,20
8.8,77,9.75,19
8.8,72,13.15,17
4.3,69,16.85,14
4.5,299,19.55,15
7.4,274,18.85,18
8.9,283,19.65,13
8.6,281,19.95,13
9.2,290,19.95,16
9.1,290,19.55,16
6.6,295,18.45,17
6.9,276,16.45,23
4.3,258,13.75,30
4.1,268,14.05,21
3,203,13.05,23
3,194,12.95,23
3.2,148,13.55,21
2.2,103,13.55,20
2.3,169,11.55,26
4.4,96,9.85,28
5.6,86,7.35,30
6.5,96,8.25,29
4.6,103,9.35,29
2.2,124,12.75,22
1.8,119,10.45,24
2.4,108,11.05,24
1.6,64,13.65,20
2.6,271,16.25,16
4.4,314,16.85,13
5.8,297,17.65,14
6.6,269,13.65,36
5.4,277,12.55,41
6.2,258,12.45,41
8.7,262,12.25,38
3.4,267,10.45,48
1.2,254,11.15,36
4.5,341,11.65,25
2.7,331,11.35,24
6,347,9.95,33
7,4,9.65,42
5.5,20,10.35,44
2.1,18,10.95,41
3,342,11.05,40
0.8,239,9.65,42
4.9,240,8.25,56
2.8,221,6.15,67
3.9,211,5.85,69
4,230,5.65,75
3.2,237,5.45,82
2.9,151,6.05,87
9.9,351,10.85,86
6.2,284,12.35,70
5.1,305,12.75,68
14,328,15.75,59
11.2,336,17.05,49
12.3,290,15.25,51
10.4,286,13.85,60
9.9,283,12.55,65
6.4,278,11.85,67
5.4,281,10.55,69
3.9,284,9.45,77
3.2,252,8.65,82
0.8,230,8.05,86
2.1,10,8.05,89
3.2,271,8.45,89
1,301,5.85,91
1.7,267,5.45,92
2.7,240,5.35,94
2,172,5.65,96
2.3,192,6.45,95
3.4,23,6.95,95
5.2,4,7.35,94
3.5,283,7.25,93
2.6,307,5.95,92
2.1,291,6.65,91
5.7,277,8.35,89
7.9,288,9.55,88
7.2,324,10.15,80
10.2,283,9.95,72
9.7,309,9.35,71
10.4,290,8.85,69
9,259,6.35,71
8.4,266,4.15,76
6,264,3.25,81
5.7,257,2.95,83
5.1,255,2.25,86
2.5,250,2.45,87
1.9,229,2.85,87
3.8,116,2.35,86
5.6,131,2.35,85
8.1,77,0.65,81
10.4,68,1.25,80
9,82,0.25,78
10.1,76,1.35,76
10.2,78,1.15,73
12.8,77,0.85,70
13.4,77,2.05,68
13.2,81,1.35,65
12.9,76,3.05,63
11.1,81,5.35,61
8.6,80,9.65,57
5.8,75,13.65,43
1.9,88,16.85,30
8,289,19.25,20
6.2,296,19.25,17
7,289,19.15,18
6.6,291,18.55,19
3.5,261,16.95,20
2.9,195,13.95,24
6.2,150,11.65,36
9.3,83,8.75,48
9.3,77,9.25,48
9.1,73,9.85,40
10.2,77,7.65,47
9.8,71,8.15,41
11.6,72,7.75,40
11.1,79,6.75,38
12.6,78,5.45,40
11.3,80,4.45,43
10.8,74,4.95,39
12.3,75,5.85,31
12.6,78,6.15,26
12.5,73,10.95,14
12.4,71,13.25,15
10.2,74,16.45,12
5.6,75,19.85,9
2,310,22.25,5
4.1,294,22.05,7
4.8,267,21.75,8
5.2,270,21.55,6
4.7,270,20.75,7
3.5,261,19.35,8
1.6,203,16.95,9
4.5,143,16.85,11
8.3,87,11.05,24
8.4,90,14.15,16
10.2,82,12.35,18
9.6,81,12.35,16
8.9,70,9.25,20
10.7,80,10.15,17
12.6,83,9.45,16
12.2,75,9.65,15
10.6,83,8.85,17
12,77,10.85,11
11.5,79,7.65,15
13.2,72,8.85,14
13.3,77,13.15,8
9.9,76,16.65,7
4.6,64,20.05,5
1.5,285,22.35,5
3.7,281,23.15,5
3.5,284,23.25,5
4.3,281,23.35,5
5.3,281,23.45,5
4.9,273,22.75,5
3.5,269,21.15,6
2.5,194,18.85,6
4.9,163,16.15,10
8,87,12.95,12
10.7,81,11.95,15
10,83,12.25,13
7.3,76,11.65,13
8.9,79,10.75,14
9,79,11.45,12
11.3,77,11.25,9
11,74,9.95,10
10.7,75,10.85,9
12.3,76,7.95,10
13,75,6.45,12
11.3,79,6.85,13
12.2,79,12.45,8
11.2,79,15.95,4
8.6,78,18.45,4
1.1,28,22.25,3
5.2,273,22.45,5
8,282,22.85,4
7.6,280,22.65,4
5.6,291,22.35,4
5.9,283,21.75,5
4.7,277,20.35,6
2.4,208,17.05,9
4.6,167,15.65,10
4.2,194,13.75,12
4,175,13.85,13
7.3,91,11.25,14
7.3,94,10.35,15
7.4,79,9.25,14
9.2,85,11.05,10
10.9,81,8.25,12
10.2,80,8.45,11
10.6,76,9.65,10
10.3,80,9.95,9
9.7,80,9.35,9
10.6,80,10.75,7
11.1,72,14.05,7
8,76,17.35,7
2.9,297,20.35,6
5.9,283,20.35,7
6.6,286,20.55,7
8.5,288,21.15,4
6.6,304,21.35,3
5.6,314,20.75,5
4.3,298,20.45,6
2.3,297,18.95,6
2.3,129,16.85,6
1.4,66,16.15,6
4.9,95,13.45,7
6.5,101,12.35,10
2.1,71,10.35,12
0.8,224,9.45,14
3.7,175,9.25,16
4.5,99,8.75,17
5.9,93,6.05,19
6.8,88,5.75,21
7.9,98,6.15,21
8.1,92,6.35,23
6.8,95,6.75,24
7.4,90,8.45,24
4.7,74,14.75,18
4.7,274,16.55,14
5.6,280,16.65,15
7.7,276,16.25,13
6.1,292,16.85,11
8.6,293,17.85,11
8.1,274,17.95,13
6.9,276,17.35,14
6.1,273,16.45,18
3.4,260,14.95,21
2.1,217,13.15,21
1.8,145,13.15,21
3.1,148,13.45,19
3.5,138,13.25,19
7.3,86,7.15,29
7.5,89,6.65,30
7.4,92,6.45,29
8.5,89,6.55,27
9.9,85,5.15,29
10.6,83,4.75,29
10.4,83,6.35,30
10.6,84,5.85,31
8.7,80,6.35,33
8.9,79,7.75,31
7.5,77,11.05,26
6.2,73,14.35,22
1.6,303,17.75,18
4.9,269,18.85,16
5.2,281,19.45,15
6.6,279,20.05,14
6.1,297,20.15,13
7.5,288,19.95,12
6.8,290,19.35,11
3.7,299,18.05,13
1,287,16.95,14
1.5,143,15.05,17
4,115,11.65,20
5.1,97,11.65,21
8.1,90,9.15,23
10,88,8.65,23
11.1,89,6.25,24
11.5,84,5.75,26
10.9,83,7.35,22
10.2,87,6.35,21
11.3,81,5.95,22
10,78,6.15,18
11.1,79,5.95,14
11.2,78,7.25,13
11.9,75,10.65,9
10.4,71,15.15,6
7.5,74,19.15,4
2.2,323,22.15,4
5.1,278,21.85,6
6.2,280,21.45,8
6.3,279,22.05,7
7.4,284,21.75,6
5.7,280,20.85,7
2.7,237,19.05,8
3,178,17.15,9
4.9,155,15.85,10
4.2,138,17.05,8
9.9,82,11.25,13
8.5,81,11.15,13
9.9,84,9.35,14
10.8,81,8.55,14
10.2,79,9.35,10
12,81,8.75,10
11.4,79,9.95,9
12.4,77,10.55,6
11.7,79,10.75,5
12,80,10.45,5
11.5,79,10.85,4
12.5,77,13.25,3
10.2,75,16.15,2
5.5,58,19.45,2
2.5,8,22.35,4
4.5,279,22.35,5
5.8,290,22.55,5
6.1,281,22.95,5
6.6,275,22.85,6
5.5,275,22.15,6
3.5,267,20.55,7
2.2,213,17.35,8
2.6,189,16.45,10
3.5,151,16.15,10
7.4,87,11.25,13
8.4,91,9.65,13
7.5,100,7.25,15
9.4,81,8.65,13
8.1,80,8.05,12
10,80,9.35,10
9.2,81,7.25,12
11.3,72,9.15,9
11.8,79,8.85,6
12.5,75,7.95,8
12.5,75,7.35,10
9.9,66,11.05,7
6.7,73,16.05,3
2.4,41,19.45,3
4.6,273,20.15,5
6.2,283,19.95,11
8.8,285,20.35,9
8.6,284,20.65,8
6.9,275,20.45,8
6.8,285,19.85,8
4,286,18.55,9
2,186,15.85,11
3,166,14.95,13
3.5,113,15.95,12
7.5,86,10.25,17
9.5,87,9.55,15
7.5,88,8.55,16
9.2,92,6.95,16
9.5,87,6.95,16
9.9,86,6.75,14
8.4,93,7.05,12
8.8,96,6.65,10
7.4,98,7.15,9
7.1,96,6.95,8
7.2,92,7.05,9
4.8,104,12.25,7
1.1,260,19.35,5
3.2,270,20.15,6
6,270,19.95,9
4.4,292,19.75,11
5.7,276,20.25,9
7,278,21.05,7
7.1,278,21.35,6
7.5,273,20.45,5
4.5,267,18.75,8
3,200,15.75,9
3.3,173,15.25,11
2.5,158,15.65,10
5.6,94,11.15,10
7.3,95,7.85,14
6.2,102,7.95,13
8.3,95,8.15,14
8.7,93,6.75,14
7.6,93,7.45,14
8.8,93,7.25,14
9.4,97,7.95,13
9.9,90,5.15,15
11.1,84,5.75,17
10.7,81,7.35,14
8.8,81,12.05,11
5.3,76,16.95,9
2.1,284,20.35,5
4.4,287,19.65,7
5.2,282,20.05,7
5.6,290,20.45,6
6.1,288,20.75,4
6.4,274,20.75,3
5.9,277,20.25,4
4.1,269,18.85,6
1.3,200,16.05,10
3.7,146,16.35,11
4.5,112,15.65,10
7.2,88,11.05,13
7.6,91,10.55,12
8.5,81,11.45,11
7.6,81,10.75,13
6.5,87,9.65,14
3.2,92,8.35,16
4.5,97,6.65,19
6.3,95,7.05,19
7.1,95,6.35,21
7.8,94,5.95,23
7.9,92,7.65,22
6.1,93,11.25,18
2.6,260,17.85,6
5,271,18.35,4
7.3,277,19.45,3
6.4,271,19.55,4
7.2,279,19.75,5
6.4,275,19.65,5
8.1,277,19.65,5
6.9,274,18.95,5
4.8,242,16.95,4
4.3,210,14.05,9
4.2,197,12.65,11
2.9,198,12.75,16
2.3,165,11.75,18
2.7,140,13.65,13
3.4,110,12.95,12
5.8,102,8.65,14
7,94,6.65,17
10.3,85,4.75,19
10.9,87,5.85,18
8.7,90,5.55,17
7.7,95,5.15,19
7.5,97,4.45,20
7.9,99,6.35,18
6.4,91,9.15,17
1.4,89,14.65,10
4.3,276,16.25,5
4.9,267,16.65,5
5.9,274,17.15,6
7.6,277,17.25,6
7.4,285,17.65,7
8,279,17.75,6
7.2,279,17.05,8
6.8,276,15.15,13
3.3,216,11.55,20
2.7,163,10.85,22
1.5,127,9.75,23
3.2,169,9.25,25
5.7,93,5.45,26
8.6,89,5.05,24
9.6,86,2.85,25
10.8,80,3.35,24
10.6,80,4.85,21
9.1,73,6.45,18
11.7,81,3.05,19
11.7,82,2.65,19
11.4,79,4.55,13
11.5,83,4.45,12
12.8,75,8.75,7
10.9,77,13.75,3
8.9,77,17.05,2
2.1,58,19.45,2
4.7,283,20.15,2
5.8,276,20.15,3
5.6,281,20.15,3
5.8,280,20.05,2
5.1,284,19.75,2
1.5,281,18.35,2
3.7,161,15.25,3
5.7,91,10.75,4
6.8,101,8.75,4
10.7,86,10.65,4
12,85,10.55,4
11.3,86,11.95,4
14,85,11.65,5
12.3,81,10.25,5
14.8,87,10.15,4
13.2,82,10.05,3
12,83,9.75,2
13.3,80,10.35,2
10.7,79,9.55,1
12.7,80,11.25,1
10.8,67,13.85,1
10.7,68,16.35,1
7.5,67,19.35,1
2.6,303,21.75,1
5.1,284,21.25,1
5.1,287,21.15,1
4.5,291,21.45,1
5.4,287,21.35,1
4,288,20.65,1
2.9,279,18.75,1
3.5,216,15.65,2
2.4,88,13.65,4
6.3,98,8.95,6
6.7,95,7.55,5
9.5,105,5.85,4
8.1,95,5.65,4
10.6,83,8.15,3
11.1,85,7.85,2
9,82,4.95,4
11.2,76,5.65,3
11.4,80,7.35,2
11.3,80,2.75,4
11.2,81,6.95,2
11.3,80,6.95,2
11.5,77,9.65,1
9.8,74,14.05,1
5.6,72,18.15,1
2.7,290,21.25,1
5.4,281,20.75,1
6.3,284,20.15,2
6.2,282,19.95,2
6.3,272,19.85,1
6.8,279,19.25,1
4.1,268,17.45,2
3.3,240,15.05,3
5.1,155,13.35,6
5,115,14.15,5
8.8,81,8.25,6
10.8,80,8.35,7
10.8,82,9.45,5
9.4,84,9.25,5
10.7,79,7.25,5
11.1,80,6.85,5
12.5,80,5.95,5
11.6,81,5.95,5
10.6,84,5.45,5
10.7,100,5.25,6
11.3,99,5.75,6
8.4,99,9.45,6
7.3,76,14.95,4
3.7,75,18.45,6
2.5,292,20.35,7
10.3,282,21.25,15
9.4,287,20.85,16
8.7,292,20.55,18
9.4,290,20.15,19
7.8,288,18.95,20
6.4,282,17.45,21
5.2,275,15.75,21
1.8,231,13.75,23
4.5,229,11.85,25
3.6,251,12.35,24
6.1,137,12.15,23
1.4,7,13.25,25
2.4,210,13.65,27
3.9,218,12.15,31
3,190,10.85,34
3.2,170,11.55,33
3,151,11.95,32
4.5,146,11.25,35
3.5,157,11.05,36
5,90,8.85,38
5.8,84,9.65,38
2.9,105,13.35,33
1.7,336,17.15,25
4.9,288,17.85,23
7.3,284,18.85,22
7.7,291,19.65,18
8.7,287,20.15,13
8.7,284,19.95,13
7.3,276,18.85,16
3.4,265,17.05,17
3.1,185,14.15,20
2.8,183,14.25,19
2.7,118,14.45,21
6.4,86,9.95,24
8,81,8.75,25
7.9,100,8.55,24
10,91,8.15,22
9.6,82,7.85,20
2.9,88,6.65,17
8.1,99,5.95,15
8.7,84,7.35,12
11.6,82,5.95,13
13.5,77,6.65,11
12,86,11.45,8
11.2,76,13.95,6
11.4,71,15.85,4
9.3,72,19.15,3
4.3,40,21.85,2
2.8,296,22.85,2
6.7,276,22.55,7
5.9,272,22.65,7
6,278,22.55,5
5.5,286,22.05,4
3.4,265,20.75,5
2.2,202,18.35,5
4.4,90,14.65,6
9.3,84,12.75,8
9.7,94,13.95,7
11.1,80,13.05,7
9.9,87,12.35,7
11.2,81,11.65,8
13.2,78,9.45,9
12,84,10.45,9
10.7,80,10.95,9
11.5,81,12.05,8
12.6,83,12.05,7
12.6,84,12.35,7
12.6,84,13.25,6
12.7,78,16.85,5
13.4,77,18.65,4
9.1,70,21.05,3
3.1,49,23.85,3
5.2,280,24.85,3
5.3,279,25.05,3
5.9,283,25.15,3
4.8,287,24.95,3
4.8,284,24.55,3
1.9,287,22.75,3
1.3,205,20.35,3
1.9,141,19.65,4
6,91,14.95,5
11.3,80,11.55,7
10.9,86,12.65,6
9.9,86,14.25,6
10,85,13.05,7
11.8,82,13.65,7
11.9,81,13.85,6
12,81,13.75,6
14,83,14.35,5
11.9,80,12.85,6
12.4,83,10.35,8
12.8,81,12.45,7
12.9,79,14.75,5
12,77,19.45,4
9.8,67,21.95,3
6.1,63,23.75,2
2.4,333,25.75,2
6.7,287,25.55,2
5.6,258,25.85,2
4.8,291,25.55,2
5.4,287,25.15,2
2.9,294,23.25,3
4.3,251,19.85,5
1.8,137,17.35,5
6.1,96,13.55,7
10.2,83,12.25,9
12.3,84,15.35,6
10,93,16.65,5
9.6,82,12.55,7
11.4,79,13.45,6
10.5,78,13.55,5
8.7,80,11.55,7
12.2,83,13.05,5
12.1,82,14.25,5
15,81,9.95,7
11.8,82,12.95,6
12,79,15.65,4
11.7,74,18.45,3
11,72,22.55,2
7.6,70,24.45,1
2.6,59,26.35,1
6.4,284,26.45,1
5.8,287,26.25,2
6,283,25.85,2
3.5,291,25.15,2
4.4,250,22.45,5
2.9,250,19.75,6
2.1,137,18.15,8
5.5,89,14.55,9
10.6,86,14.15,7
10,82,11.65,8
8,87,12.15,9
8,74,12.35,6
12.7,68,13.45,5
11.6,73,11.55,5
11.6,80,10.15,5
11.2,79,11.05,5
11.9,79,13.15,4
10.5,77,10.45,5
12.1,79,13.45,3
9.6,75,13.45,4
9.5,73,18.45,2
6.4,77,22.45,1
2.2,316,24.75,1
5.2,285,24.05,2
5.6,262,23.55,3
6.6,269,24.25,3
6.5,270,23.45,3
5.7,268,22.45,5
2.9,245,20.65,6
4,167,18.15,8
4.5,149,19.15,6
7.2,86,14.45,8
10.2,86,14.55,7
7.5,85,11.95,7
6.3,75,12.45,7
9.6,68,10.85,8
10.5,81,10.85,8
11.9,72,11.55,7
10.8,68,13.05,5
12.5,74,11.95,6
10.5,79,10.65,6
10.5,80,11.45,7
12.2,73,13.05,7
11.7,68,16.15,7
10.5,65,19.55,6
4.4,47,22.35,5
6,287,21.55,5
5.2,290,21.45,7
5.2,278,22.05,7
4.6,275,22.45,7
4.4,298,22.35,8
3.4,288,22.45,7
1.1,284,20.65,8
1.5,194,18.85,9
4.8,134,18.45,8
9.3,88,13.65,12
12.3,84,16.05,10
10.2,80,16.95,9
10.5,86,18.25,8
11.5,77,15.55,10
12.3,81,13.55,12
12.6,81,15.25,11
10.5,76,15.85,11
11.3,67,14.95,11
11.5,70,14.65,11
13,80,11.25,14
12.7,79,12.05,14
14.7,77,15.65,11
9.3,44,20.05,9
4.5,296,20.55,8
4.9,281,19.95,7
5.3,293,20.35,6
4.5,302,21.15,7
4.3,289,21.75,7
3.6,285,21.65,6
3.3,287,21.25,5
0.7,267,19.95,6
1.9,100,18.85,7
3.9,116,18.75,6
8.2,99,14.95,9
9,105,15.45,9
8.3,95,17.45,8
5.1,63,12.45,11
8.7,77,12.35,14
10,82,12.65,14
12,79,13.25,14
11.6,81,13.05,15
11.2,81,14.05,15
12,79,14.55,15
14.3,83,16.25,13
13.7,85,17.65,12
13.2,79,19.55,11
6.2,355,19.45,11
5.2,291,20.45,8
5.7,280,21.15,7
5,283,21.75,7
7,284,22.75,7
6,285,22.35,8
5.6,289,21.95,7
4.2,282,21.95,7
2.4,307,20.55,6
1.8,206,18.45,8
4.7,156,18.05,9
5.5,158,14.75,17
6.9,83,11.85,13
7,93,12.75,12
7.5,92,11.25,14
2.3,27,10.15,16
7.4,85,9.35,17
9.1,87,8.15,18
9.4,92,7.55,20
10.4,89,7.35,20
9.1,90,6.75,22
7.4,86,8.35,21
9,85,9.65,20
9,79,12.95,17
9,73,16.05,13
4.4,62,19.05,11
2.5,312,21.15,9
2,257,21.95,8
5,300,22.35,8
5.2,287,22.45,7
5.7,291,22.05,8
5.5,284,21.55,7
4.4,284,20.35,8
4.7,195,16.65,12
1.4,36,14.05,13
2.4,81,13.35,15
5.4,93,12.75,18
7.6,83,9.05,19
8.7,93,8.15,18
9.9,84,8.35,18
10.1,81,7.25,19
11.3,79,9.35,17
13,81,6.75,18
10.5,81,7.25,18
11.1,81,7.15,19
11.4,82,8.75,18
10.8,81,10.05,17
12.5,79,12.75,14
10.9,72,15.95,9
6.1,62,19.95,7
3.5,289,22.15,9
4,295,22.25,8
4.9,285,22.55,8
6.5,281,22.95,8
5.7,284,22.85,7
5.2,269,22.35,6
2.5,259,20.75,5
1.4,128,19.15,6
1,93,15.15,7
3.8,84,13.45,10
6.2,101,12.45,11
8.8,90,13.05,12
10,82,14.25,11
10,80,11.55,13
11.2,80,9.35,15
12,80,11.65,11
11.6,81,10.75,11
11.9,78,10.45,12
11.6,80,9.75,12
12.2,75,11.55,9
12.6,78,12.25,7
11.2,74,13.65,5
9.7,71,16.45,6
2.9,37,21.15,5
4.3,284,22.45,6
5.8,281,21.95,9
6.3,275,22.05,9
7.5,282,22.05,10
6.5,281,21.75,10
6.2,282,20.95,11
2.1,268,19.65,12
2,208,18.15,13
4.3,169,15.55,14
4.2,153,16.95,11
9.1,85,12.15,16
7.6,93,10.75,16
8.3,91,11.35,15
9.4,87,8.65,19
10.5,83,8.35,19
10.4,82,8.75,18
10.4,80,8.25,17
9.3,87,8.55,16
8.3,85,8.05,15
9.1,95,7.35,17
8.2,94,8.65,17
7.2,78,12.35,15
6.4,73,15.35,13
3.6,246,20.35,10
5.8,285,19.05,13
7.3,281,20.05,12
7.7,284,20.45,9
7.5,285,20.95,8
7.7,278,20.85,9
6.4,276,19.65,10
2.4,256,18.15,11
1.7,279,16.65,11
2.1,115,15.45,12
3.7,103,16.35,13
8.9,81,11.95,16
8.4,81,11.55,18
7.4,84,11.35,17
4,86,11.85,15
7.4,93,10.25,17
6.8,95,9.35,17
6.8,91,8.75,18
7.9,93,8.25,19
7.2,92,7.35,20
8.1,88,7.75,19
8.1,84,7.85,20
6.6,84,12.75,15
1.2,217,17.35,12
3.9,271,18.15,12
5,285,18.25,10
8.2,281,18.85,11
9.1,282,18.75,12
7.9,270,18.15,12
6.7,260,17.25,18
5.7,255,16.25,17
4.7,243,14.75,20
3.1,232,13.55,22
2.8,235,13.15,18
2.1,222,12.95,18
5.7,236,12.05,18
2.2,221,10.85,18
2.6,180,9.95,19
3,200,9.65,30
3.3,207,9.45,35
2,195,9.05,43
2.5,192,7.55,45
2.9,189,8.35,48
1.3,210,7.35,55
4.6,161,7.45,58
2.9,167,10.35,42
1.7,31,12.05,35
3.4,275,8.45,56
4.9,264,10.35,53
6.4,278,11.15,26
6.9,283,11.85,25
5.4,283,11.65,31
5.4,275,11.05,33
5.2,256,10.65,26
4.3,264,10.55,30
3.6,256,9.15,38
1.9,253,7.65,45
0.5,38,6.05,52
1.8,144,6.35,58
1.7,122,6.45,45
1.9,212,4.45,61
1.3,192,2.95,65
1.9,180,2.95,66
2.8,210,3.55,66
3.1,202,3.95,64
4.1,154,4.85,67
4.9,113,2.05,50
5.7,89,-0.45,51
8.2,95,-1.05,50
8.2,97,-2.15,38
5.7,95,3.45,28
3.6,56,11.25,15
4.7,298,12.75,10
4.8,278,12.45,16
5.8,282,12.45,19
7.2,271,13.25,15
8.1,281,13.95,7
7,279,14.35,4
5.8,284,14.05,4
3.5,251,12.65,6
2.5,153,10.15,7
3,174,10.35,6
3.8,175,9.55,9
4.2,132,10.35,11
7.4,93,4.45,13
9.8,98,4.55,13
7.9,97,4.55,13
9,89,3.65,13
9.4,88,3.85,12
7.5,93,4.95,10
10.7,82,4.35,7
12.3,81,4.85,7
12.3,80,4.55,6
13.5,82,4.35,4
13.6,81,9.95,2
11.6,79,14.15,1
9.4,77,18.05,1
4.5,49,20.55,1
4.1,290,21.65,4
6.4,282,22.15,7
7.6,286,21.85,8
7,287,21.35,8
6.8,282,20.85,9
4.8,271,19.15,10
3.4,173,14.95,12
6.2,151,14.25,13
3.1,170,15.55,13
8.3,91,11.65,15
9.8,89,9.25,15
10.5,85,8.55,15
10,84,6.65,16
10,80,7.95,15
11.5,77,10.05,12
11,75,8.45,11
11.9,75,7.95,9
11.6,72,6.25,10
12,74,5.75,9
12.9,76,6.15,7
13.1,74,9.15,5
12.4,72,14.15,2
10.2,69,18.05,1
2.2,19,20.55,2
4.3,282,21.75,7
6.7,271,21.75,7
6.8,283,21.85,8
7.3,274,21.45,7
5.8,274,20.75,7
4.9,261,18.85,7
3.1,197,16.25,6
3.6,184,14.65,7
3,177,13.55,9
6.5,114,12.25,10
9.3,87,11.35,11
9.5,83,8.15,12
9.3,79,7.35,11
11.5,83,6.15,12
10.4,72,6.15,11
11.9,69,7.25,10
10.1,79,6.45,10
10.7,79,6.85,9
10.4,81,7.45,8
12.5,80,6.45,9
13,77,10.75,7
10.6,66,14.65,5
3.6,43,17.65,5
3.6,294,19.85,8
6.4,283,19.75,10
6.9,279,20.35,10
7.6,285,20.05,10
7.9,287,19.95,9
7.2,290,19.25,7
6,285,18.15,10
2.6,252,16.05,14
3,196,14.25,16
2.9,168,13.15,18
4,180,12.05,20
2.8,160,12.75,20
5.5,100,10.85,21
6.5,102,7.15,18
7.5,96,7.45,18
6.8,95,6.85,20
9.9,84,4.15,21
10.7,84,4.65,25
10.1,88,5.65,23
11.5,81,6.75,22
11.7,80,8.55,22
10.6,69,11.15,20
10.7,66,14.95,18
8.4,73,17.55,17
2.2,330,20.65,12
5.9,284,20.85,12
7.4,275,20.95,11
7.7,283,21.05,11
7.6,285,20.65,11
6.7,282,19.85,12
4.8,275,18.25,14
