"viento","direccion","temperatura","humedad"
11.2,16,11.15,24
10.8,15,11.95,23
7.7,16,15.85,18
7.8,11,20.15,15
8.8,7,21.05,14
9.6,354,22.15,13
8.6,360,22.65,11
6.2,347,23.25,9
4.3,253,22.85,13
7.6,214,20.75,14
6.4,210,19.85,16
4,217,17.65,18
1,281,15.55,20
2.1,86,15.25,21
4.1,92,15.25,22
3.4,353,15.35,23
3.8,354,14.45,23
6.7,7,13.85,22
8.2,360,12.15,26
8.6,9,12.15,23
10.4,15,12.15,23
10.9,10,11.45,24
11.1,9,10.45,25
8.1,4,9.45,27
7.7,10,9.55,27
8.1,11,9.75,27
4.7,16,14.65,19
1.3,83,19.25,15
5.4,345,20.35,15
6,352,21.65,9
4.8,355,22.55,8
5.1,240,22.05,13
9,215,20.65,14
6.9,225,19.75,14
6.8,224,18.85,16
3.5,232,16.95,18
1.3,304,15.35,20
1.7,34,15.75,21
4.8,17,14.45,22
2.7,12,14.45,23
9,19,12.75,22
9.4,17,13.25,21
8.5,12,11.35,24
4.5,30,12.45,23
4.8,44,13.05,20
7.2,14,11.05,21
10.7,14,10.65,22
11.4,9,9.55,22
11.2,11,10.95,19
10.4,13,11.05,19
8.5,12,14.15,16
7.4,6,19.25,13
7.3,7,21.25,8
5.5,345,22.35,5
3.8,335,23.35,3
2.1,293,24.05,3
9.2,222,22.05,8
8.2,220,21.05,8
5.8,215,19.75,8
2.7,225,17.65,10
0.7,332,15.75,13
0.6,15,15.55,13
1.5,11,15.95,14
5.3,360,15.05,16
5,354,15.25,14
5,12,14.65,14
8.1,7,12.75,13
6.6,5,14.95,14
8.2,5,14.05,9
7.8,12,12.85,10
7.8,11,13.25,9
6.3,9,15.85,8
7.7,4,14.15,7
4.9,7,15.75,7
6.9,13,16.65,6
4.1,7,20.45,4
2.4,281,23.45,3
2.4,187,23.65,3
4.5,204,23.75,4
5.3,226,23.95,4
8.1,219,23.45,7
6.3,198,22.35,8
6.7,202,21.65,8
4.3,211,19.25,10
0.6,336,16.95,19
2.6,100,17.05,12
4.8,67,17.15,8
2,44,18.05,8
4.9,343,16.85,11
2.4,335,17.35,9
1.6,336,17.15,7
2.7,4,17.05,6
3.3,356,16.85,6
4,354,16.25,6
3.8,354,15.95,7
4.6,3,15.25,8
5.4,18,13.85,8
5.3,16,14.85,7
5.8,360,16.15,7
3.3,326,19.25,6
2.3,220,21.45,4
3.2,225,22.05,4
4,202,22.95,4
5.9,212,23.25,5
7.5,234,22.35,8
7.8,232,20.65,10
6.5,227,19.35,12
2.9,229,17.05,15
1.1,336,15.35,19
0.5,38,15.15,23
3.8,22,15.25,21
7.6,10,12.25,21
7.3,9,12.05,19
6.9,15,14.95,17
9.7,15,13.05,12
10.6,10,13.25,13
7.5,345,12.75,14
5,360,15.55,11
6.9,357,14.15,12
9.5,4,13.65,13
11.3,8,10.05,15
12,9,10.45,14
9.2,6,14.65,10
7.3,3,19.55,6
7.1,337,20.95,6
3.9,319,22.45,5
3.3,284,23.25,6
5.1,231,22.15,10
9.3,230,19.25,16
5.3,211,18.15,14
4,210,17.05,13
2.5,220,15.05,13
0.7,12,13.05,14
2.8,358,13.75,14
8.1,10,11.35,19
13.3,25,11.85,16
12,23,10.95,16
12.5,20,10.45,20
11.3,15,8.95,21
12.9,23,12.05,16
12.8,24,12.65,16
13,15,10.65,20
13.7,16,9.55,22
11.3,12,10.35,22
8.7,13,10.65,22
8.3,14,11.35,22
10.7,8,14.75,22
12.6,2,16.35,20
13.6,6,17.85,11
10.6,1,18.95,10
10,7,20.05,9
5.9,216,15.65,14
6.1,215,14.95,15
5.6,207,14.05,16
3.6,209,13.15,17
1.7,221,11.65,18
0.9,320,10.25,20
3.8,23,10.75,19
9.8,6,8.45,26
11.3,12,9.25,29
11.3,9,10.25,28
9.7,2,8.15,30
9.8,4,4.85,37
11.8,21,7.65,23
13.5,26,8.55,21
13.3,28,8.45,23
14,22,8.95,22
12.6,22,9.85,21
8.3,21,10.35,20
10.1,14,10.45,25
11.8,9,11.35,28
12.4,12,11.85,31
12.6,2,12.95,28
13.2,7,13.55,24
14.4,7,12.65,29
17.8,17,12.35,29
16.3,342,11.95,45
13.9,1,9.85,54
10.3,3,6.95,76
9.2,351,7.65,65
14.3,8,7.55,63
15,2,7.05,67
16.5,10,5.55,78
11.5,10,4.35,85
14.2,29,4.65,83
15.2,21,4.15,84
14.9,19,5.15,84
11,10,5.65,86
10.4,11,6.05,81
9.9,24,6.25,77
11.1,32,6.05,80
9.8,6,5.65,81
11.9,12,5.05,88
11.2,13,4.85,93
10.4,24,4.75,96
15.8,19,6.85,92
17,9,8.15,79
17.9,7,9.05,69
17.5,3,9.75,62
16.6,10,10.55,50
15.5,360,10.85,50
15,1,10.25,58
14.6,3,9.35,68
11.5,357,7.45,75
11.5,356,6.45,79
11.6,8,5.85,81
13.3,15,5.65,81
15.6,22,4.85,81
15.6,33,4.55,89
12.1,350,4.95,88
12.7,354,4.25,91
10.4,1,4.15,84
10.5,3,3.55,81
10.9,12,2.65,84
13.5,14,2.75,87
11.9,7,2.85,89
8.9,358,2.55,92
6.5,352,2.55,93
6.9,341,3.65,89
6.6,329,4.75,79
6.6,335,4.05,86
10.1,309,8.95,22
7.6,220,5.85,62
6.7,204,6.65,57
7.2,207,6.45,56
4.9,165,5.25,60
6.1,125,2.75,87
2.7,51,3.25,86
5.5,34,2.55,81
7.2,353,2.05,79
8.2,10,1.15,82
9.6,10,0.45,84
8.9,8,1.35,77
11.4,6,0.25,82
12.8,14,0.15,83
9.8,18,0.85,74
4.8,5,3.15,49
11.9,11,-0.45,71
12.7,13,0.85,61
12.6,15,1.85,48
12.6,17,2.45,38
12.3,22,2.85,34
11.3,16,5.55,30
11.9,11,7.75,27
11.2,10,9.95,19
11.2,10,12.55,18
12,9,15.45,14
13.2,11,16.35,11
11.8,14,17.55,11
11.6,22,17.75,12
11.2,29,17.55,13
10.2,26,15.15,19
11,37,13.55,23
11.6,34,14.25,21
12.4,31,13.95,22
12.6,32,13.35,20
13.6,19,11.95,22
12.6,14,9.95,27
11.5,11,8.55,30
11,10,7.65,31
11.7,10,8.75,26
12.2,9,8.35,26
11.3,19,9.65,22
12,8,8.25,24
12.6,14,8.85,23
13.1,12,11.05,19
10.2,10,13.15,18
10.2,6,17.55,13
12.5,9,19.55,11
11.1,10,20.75,10
10.7,11,21.65,7
9.8,14,22.15,7
8.3,6,22.55,7
8,6,22.55,8
5.2,360,22.05,7
2.6,225,16.35,15
1.3,258,14.75,17
2.5,2,15.05,17
5.6,14,13.65,19
7.4,8,13.05,21
8.2,11,12.15,21
10.2,12,10.15,27
8.7,12,10.95,24
7.9,360,9.75,27
6.2,346,10.85,24
10.1,12,10.85,23
10.4,15,11.35,21
12.8,14,11.65,19
12.6,16,12.55,17
12.4,13,12.95,15
10.3,10,14.95,14
8.5,3,19.85,10
8.5,5,21.55,7
9.8,11,23.25,5
9.4,360,24.15,4
7.9,4,24.65,3
7.5,4,24.55,3
5.8,232,22.55,7
4,227,20.15,8
1.1,209,18.25,10
0.8,79,16.95,10
2.4,22,17.15,10
10.1,15,13.45,14
7.7,17,14.45,13
9.5,27,12.35,16
9.5,28,13.85,15
8.4,6,12.85,15
7.4,17,13.95,14
9.7,14,12.15,16
10.5,14,12.55,15
11.9,21,13.25,14
11,25,11.15,17
12.6,16,10.45,17
12.1,14,10.55,17
10.7,13,13.65,15
11.5,14,20.05,7
13.4,11,21.15,6
15.2,12,22.05,6
14.6,11,22.65,5
12.4,8,22.95,4
11.3,3,23.05,4
10.8,5,22.85,5
10.2,4,22.15,3
7.9,10,19.65,5
6.2,345,17.35,7
6.7,351,16.85,7
12.6,30,13.95,13
13.5,31,12.95,14
12,33,11.95,14
11.1,16,11.35,16
12.3,12,10.45,18
10.2,9,9.45,19
10.9,29,9.95,20
10.6,30,11.25,16
12.4,34,11.35,16
12.2,37,11.25,16
11.6,37,11.35,16
10.4,41,11.95,14
11.7,30,15.95,12
12.7,12,18.25,8
13.4,9,19.35,7
13.4,12,20.15,8
12.9,8,20.95,8
13.2,5,21.35,10
12.9,3,21.25,9
12.6,6,21.05,10
12.4,10,19.85,7
7.8,359,17.25,7
9.6,16,13.55,15
9.2,13,11.15,23
11.1,30,12.65,15
9.1,10,12.35,11
10.7,18,11.25,12
12.1,26,11.45,13
10.1,9,11.85,11
11.2,14,9.15,17
11.4,14,7.65,18
11.7,15,6.85,19
9.4,21,9.65,13
3,115,5.45,43
1.6,86,4.45,61
2,99,5.85,47
1.4,58,8.45,37
3.4,33,11.75,24
11.8,358,16.65,10
13.3,11,17.45,10
3.8,241,11.75,41
8.4,221,11.05,41
5.2,219,11.45,37
4.8,194,12.05,32
5.1,214,11.15,39
3.3,228,9.15,49
0.8,317,7.65,54
3.1,8,7.85,54
6.6,10,6.35,56
6.4,346,5.15,58
9,4,6.15,36
10.5,15,5.35,38
10.5,14,5.55,39
11.5,14,4.75,39
11.5,18,4.55,39
10.5,14,4.65,42
10.1,18,5.85,43
10.9,26,5.05,38
10.7,21,6.95,31
10.6,20,6.95,29
8.6,11,12.05,22
11.7,10,15.65,17
12.1,12,17.25,14
10.4,16,18.35,10
9.8,14,18.95,6
7.5,358,19.45,6
6.3,353,19.75,6
3.6,358,19.65,5
4.8,233,16.85,9
0.9,225,14.05,9
0.4,335,13.25,10
1.5,301,12.95,11
2.9,343,13.25,15
3.9,345,12.35,12
7.1,15,11.95,15
10,7,8.05,20
11.9,11,8.25,21
11.8,11,9.45,20
11.5,12,10.25,19
9.3,16,10.55,19
10.5,13,10.45,18
10.5,11,10.15,18
10.5,12,9.45,19
10.9,10,9.75,19
8.8,14,12.55,17
7.5,12,17.75,12
6.7,5,19.65,8
4.4,348,20.55,5
2.8,271,21.15,4
2.6,63,21.95,3
1.8,297,22.45,3
7.4,225,20.75,6
6.8,231,19.35,8
2.6,250,16.25,11
0.9,274,15.05,12
1.1,342,14.45,11
1.5,96,14.65,15
6.7,2,13.35,13
7.3,2,12.55,15
6.7,9,11.45,14
6.6,19,13.95,9
9.2,13,12.05,11
9.8,4,9.15,14
10.9,11,10.05,13
11.4,11,11.25,12
10.7,13,12.35,11
10.6,21,12.85,9
11.2,24,12.35,10
8.6,23,15.15,9
8.4,7,18.35,7
10.5,8,21.05,6
11.5,6,21.95,5
11.2,5,22.75,4
10.7,3,23.25,4
10,360,23.55,3
9.2,359,23.15,3
8.2,5,22.25,2
1.9,165,18.75,5
1.5,45,16.45,9
4.1,17,14.55,7
11.3,24,12.65,11
12.5,29,12.55,12
12.6,29,12.05,13
12.8,30,12.65,12
13.5,33,11.55,14
13.8,35,10.15,15
12.1,18,11.85,12
12.6,29,10.95,14
11.4,21,10.75,14
11.9,24,12.05,13
11.5,24,11.15,14
12.5,35,12.05,13
15.9,26,16.55,10
16.6,18,17.95,10
18.1,2,19.35,9
19.8,9,20.55,9
21.5,360,20.65,8
20,3,20.55,8
20.2,7,20.05,9
18.1,5,19.45,11
16.2,8,18.15,12
13.5,12,16.35,14
12.4,12,14.15,14
12.2,15,13.35,17
13.1,16,13.15,16
14.2,18,12.85,16
13.6,19,13.25,14
13.7,17,13.05,14
13,17,12.45,16
10.4,14,11.65,18
9.8,13,8.95,22
11,24,9.35,25
11.8,45,10.35,22
10.7,36,9.95,21
12.2,39,9.75,20
11.6,35,10.35,19
11.3,19,14.95,14
12.6,8,16.15,13
12.5,6,17.25,10
11.6,3,18.45,8
11.2,14,19.15,8
11.1,1,20.15,6
6.3,217,16.45,23
6.4,231,15.55,26
4.3,235,14.55,28
2.4,171,12.45,32
0.7,40,10.95,36
1.8,34,9.75,40
9.5,9,9.75,19
10.2,18,9.65,24
10.3,13,9.55,22
11.5,14,8.95,18
11.9,13,8.65,20
12.9,16,8.15,17
11.2,17,8.55,14
10.8,13,8.95,15
10.5,21,8.45,17
9.9,26,8.25,20
9.6,21,7.75,19
9.5,30,8.55,16
7.4,14,12.95,11
10.1,12,16.45,7
8.9,5,18.45,4
7.9,2,19.25,3
6.1,353,20.05,3
5.4,218,17.85,11
5.4,229,17.35,12
5,225,16.25,15
2.7,211,14.85,16
1.3,217,12.85,18
0.7,106,11.35,19
2.6,23,11.65,16
10.3,25,11.05,10
11.4,31,11.05,9
9.7,18,10.85,9
11.2,10,9.75,8
10.8,10,8.25,9
11.8,10,7.15,10
10.9,16,7.55,10
11.7,25,9.65,9
11.9,21,9.85,10
12.2,20,9.05,12
11.8,19,8.35,13
9.8,13,7.95,13
9.1,12,11.25,12
10.7,3,15.95,7
10.2,7,17.75,5
4.9,336,18.85,3
7.7,221,15.85,5
6.3,217,14.55,9
6,192,14.05,9
3.7,222,14.25,8
3.5,211,13.25,12
0.5,226,11.05,14
0.8,334,10.65,14
0.7,225,9.25,18
3.9,351,8.55,13
9.1,14,8.45,23
10.3,22,6.55,22
10.2,17,7.15,24
10.8,26,8.15,16
10.4,14,7.25,14
10.4,6,6.55,17
11.2,15,5.75,17
10.7,12,5.75,18
10.8,20,5.75,18
10.1,23,5.15,11
11.7,29,6.35,7
7.8,11,10.75,5
9.7,1,14.05,1
6.7,343,14.95,6
6.7,215,13.25,5
7.6,230,13.85,2
5.5,188,13.45,3
7.7,202,12.25,8
6.9,218,10.95,8
4.3,223,10.75,6
2.6,220,8.55,13
1.6,31,7.55,15
3.6,35,7.45,17
7.2,8,5.75,14
9.9,23,7.85,15
9.1,12,7.05,14
10.4,17,6.35,16
10.1,13,5.75,14
10.5,14,4.75,14
11.2,16,5.15,16
11.4,12,3.35,19
11.7,19,5.85,11
11.4,18,4.25,13
11.9,25,5.75,11
11.8,17,7.45,10
8.7,18,11.25,9
8,1,14.95,7
10.4,9,16.95,6
9.1,356,17.85,4
4.6,332,18.95,3
6.7,231,17.25,5
5.9,224,16.95,5
6.6,219,16.55,5
5.6,231,15.25,7
2.9,216,12.85,11
2,352,12.15,12
1.1,61,11.85,11
3.2,15,12.05,9
8.4,9,9.05,11
10,10,7.65,10
12.1,18,6.75,10
11.4,10,8.45,10
11.2,14,8.85,8
11,15,9.95,7
10.7,21,9.85,7
10.5,13,9.65,7
11.2,11,10.45,7
10.6,9,9.35,7
10.1,9,8.55,7
9,10,12.85,5
7.5,358,17.45,4
7.5,4,20.25,2
7.1,353,21.85,2
6.6,343,22.75,2
4,235,23.25,2
7.2,228,19.45,4
5.9,221,18.45,4
4.7,209,17.65,5
2.3,263,14.85,7
1.4,29,14.85,8
5.6,27,14.05,7
4.3,6,14.15,7
8.2,13,12.15,8
10.1,16,13.45,8
10.4,12,10.25,11
10.3,20,11.95,9
10.5,14,10.75,10
11,16,9.45,10
12.1,11,8.55,8
11.2,22,8.15,7
11.5,29,9.85,6
11.5,26,11.25,5
12.3,31,11.65,5
10.1,26,14.75,5
9.4,8,17.95,3
8.4,358,19.45,3
9,18,20.45,3
7.1,351,21.05,3
5,240,18.75,6
3.3,211,18.75,6
6.6,210,19.05,7
4,214,17.95,9
0.2,72,16.05,10
8.4,22,15.55,6
8.2,23,14.05,6
9.2,22,12.25,8
11.3,14,9.55,11
12.6,14,11.25,9
13.5,10,11.25,8
13.2,24,11.25,6
11,28,12.15,6
12.8,23,13.55,5
13.2,20,13.15,5
12.4,14,9.75,6
12.1,26,9.45,5
12.7,31,9.55,4
10.2,11,11.65,4
11.8,5,12.75,4
12.8,8,17.45,3
12.6,13,19.05,4
15.2,5,19.85,5
14.7,358,20.85,7
15.8,360,21.05,10
14.1,348,21.35,8
13.4,1,20.75,6
12,2,19.75,7
8.1,344,17.15,4
8.4,21,13.95,8
11.6,25,12.05,7
11,1,8.55,11
11.5,18,9.15,15
9.9,7,6.25,16
11.2,19,7.15,13
10.7,14,7.05,14
14.2,24,7.85,13
11,8,7.05,16
11,7,4.15,19
10.8,16,5.25,21
9.7,20,5.65,23
12.7,21,6.85,25
9.6,8,7.05,24
12.3,8,11.55,14
15,6,13.25,11
15.3,9,14.85,8
13.5,9,16.25,7
11.6,5,17.15,7
9.7,355,17.85,7
5.9,221,14.15,26
6.3,225,13.35,27
3.6,221,11.65,34
1.1,214,10.95,37
1.3,80,9.85,42
3.4,16,9.75,40
11,6,7.25,12
13.2,19,10.35,11
10.7,14,9.05,12
12.9,18,11.65,16
10.8,3,8.25,19
11.5,7,7.95,19
11.1,14,7.95,22
11.5,21,9.35,22
11.2,23,8.25,22
10.8,14,8.95,17
11,12,8.55,16
11.2,13,9.25,13
9.4,17,13.25,9
10.9,13,18.25,7
10.8,8,20.05,5
10.4,3,21.25,3
7.8,357,22.15,3
5.4,332,22.85,2
5.6,232,20.05,8
7.1,228,18.15,10
3.9,211,17.35,9
1.1,285,15.85,11
0.1,47,14.85,13
1.1,77,14.85,12
2.8,59,15.25,12
8.2,11,13.35,11
9.4,16,12.65,9
10.3,21,11.55,11
9.3,5,10.25,11
8.9,10,12.65,10
7.7,9,11.45,11
9.2,11,10.25,10
8,17,13.15,8
9,17,12.65,8
8.5,15,12.95,8
10,17,13.45,8
9.1,13,14.75,8
6,14,19.75,6
4.4,359,22.75,4
2.5,354,24.25,4
1.7,276,25.05,4
3.3,70,25.55,4
6.2,219,25.25,4
8.1,228,22.25,5
6.3,219,20.45,5
1.3,222,18.25,7
1.8,327,17.35,7
1.4,19,17.95,10
6.1,2,16.55,8
6.9,7,15.55,10
5.5,3,16.95,9
5.9,8,16.75,9
3.8,3,17.35,8
6.7,5,15.75,9
6.3,9,16.05,9
6.2,4,16.35,8
6.8,3,15.05,9
6.7,5,15.95,8
7,6,16.15,8
7.2,10,15.35,8
7.1,9,16.35,8
3.7,345,20.65,6
1.2,250,23.95,5
3.6,206,24.05,5
4.5,219,24.75,4
5.8,227,25.35,4
6.7,217,25.15,4
6.4,231,24.25,6
6.8,227,22.95,7
2.9,242,19.85,9
1.6,248,18.05,9
1.4,9,17.95,11
1.5,49,18.35,10
1.8,69,18.65,10
2.4,53,18.05,8
3.9,344,17.75,9
4.5,356,17.45,9
3.4,16,18.25,8
3.4,30,18.25,8
4.5,8,17.45,8
3.7,349,17.75,8
3.7,352,17.45,8
3.1,7,17.65,7
5.4,1,16.95,8
5,359,17.65,8
2.5,342,20.35,7
1.8,256,23.05,5
2.5,208,23.55,5
3.8,229,24.15,4
5.3,227,24.65,4
6.8,235,24.35,5
7.2,230,23.25,6
6.3,238,22.25,6
2.9,267,19.15,8
2.1,307,18.45,8
3.5,20,17.95,8
3.7,19,17.05,9
7.4,12,14.95,9
8.1,11,13.35,11
8.3,11,15.05,8
8.2,13,15.65,7
8.2,9,16.85,6
8.8,18,15.35,7
10.2,13,12.35,9
12.1,19,13.45,8
12.4,23,13.95,7
12.8,16,12.95,8
13.1,15,13.25,7
10.7,13,15.65,7
10.9,13,22.15,4
9.5,16,24.05,4
9.1,5,25.25,3
8.5,3,25.75,3
7.7,6,26.05,3
5.8,1,26.25,2
7.3,227,22.65,6
5.3,228,20.95,7
1.8,243,18.55,8
1,352,17.55,9
4,26,17.75,8
5.9,9,16.45,9
7.9,14,16.75,8
9,13,15.65,7
9.3,19,15.25,6
9.2,8,13.75,7
10,9,12.35,9
11.9,10,10.55,10
10.1,21,13.35,10
11.4,14,12.55,10
10.3,18,13.35,9
11.4,27,14.15,9
10.6,25,15.55,8
10.9,14,15.65,9
10.6,11,21.55,5
9.6,3,23.25,4
9,6,24.65,3
8.3,1,25.35,3
4,276,25.65,3
6.7,217,22.85,6
5.6,229,22.15,7
3.9,228,21.25,8
0.5,285,19.15,10
1.3,334,18.65,10
5.3,4,18.45,9
11.9,23,14.15,9
12.8,28,17.75,6
12.5,17,18.85,6
12.6,19,17.95,6
11.5,16,19.65,5
11.5,21,19.65,4
1.4,175,17.25,6
0.9,152,15.85,8
2.3,54,16.35,8
0.9,236,16.25,7
1.3,37,16.05,8
0.5,12,17.35,7
0.6,64,18.65,6
2,188,19.05,7
7.5,28,23.85,7
10.2,12,24.95,7
10.1,5,24.85,7
8.4,18,25.35,7
4.5,223,24.55,6
8,229,22.85,9
4.9,230,20.55,11
1.3,251,18.95,11
0.5,59,17.55,12
4.7,21,18.15,13
9.8,25,18.35,9
11.1,21,14.65,11
12.8,11,13.35,12
13,10,12.85,13
12,10,14.35,13
11.7,13,15.65,12
11.5,18,16.15,10
10.9,15,17.15,12
10.2,15,17.25,11
7.8,360,16.45,10
9.1,16,15.55,12
8.4,3,16.05,12
7.3,12,18.55,10
3.9,351,20.85,10
4.6,222,23.05,8
4.4,209,22.75,7
8.4,217,23.25,7
6.6,223,22.25,8
6.3,219,21.35,10
4.1,205,20.55,10
2.6,203,19.45,11
1.5,178,18.55,12
2.3,48,16.15,14
9.7,25,16.55,16
10.4,29,16.05,13
9.8,25,14.45,15
11.2,27,14.95,15
10.2,17,14.05,15
11.1,12,12.75,14
11.7,14,12.65,14
11.5,16,13.65,13
10.5,21,13.95,12
10.4,20,12.75,13
10.4,20,12.95,13
10.7,26,14.25,13
10.5,24,12.75,15
6.4,15,15.75,14
9.6,2,19.05,11
10.2,6,20.45,10
7.4,7,21.45,8
6.4,22,22.15,7
8.9,233,21.05,5
6.3,203,20.85,5
5,159,21.95,3
6.9,242,20.45,3
1.2,297,17.85,8
1.3,10,16.05,10
3.7,83,15.55,10
2.4,32,15.75,7
6.1,12,14.75,6
5.7,13,15.05,6
7.1,18,14.45,7
9.3,12,12.75,9
8.8,12,12.05,9
9.4,14,11.25,10
9.3,15,14.45,8
9.1,17,13.25,9
9.4,11,9.75,12
9.5,16,9.95,13
9.6,22,12.35,12
8.4,22,13.95,11
6.7,359,17.95,8
5.6,352,20.45,8
6.2,349,21.15,7
4.6,330,21.95,6
2.5,273,22.75,6
7.4,229,22.05,5
8.6,229,20.35,6
6,228,19.15,6
3.2,236,16.75,7
0.5,301,15.15,8
3.2,70,15.55,13
2.4,46,15.55,11
5,359,14.55,11
4.6,10,14.75,10
3.5,17,14.45,10
6.2,12,12.85,10
6.5,23,13.25,10
6,12,13.95,9
5.6,4,14.95,9
5.7,10,14.85,9
6.8,1,13.45,9
8.3,13,11.05,10
9.4,19,13.35,8
8.7,16,14.65,8
8.2,4,19.15,6
10,6,21.65,6
8.6,6,23.15,5
7.9,354,23.95,4
2.5,226,22.75,5
8.7,220,20.65,7
5.6,218,19.25,8
4.8,220,17.75,8
2,246,15.65,9
1.3,360,15.05,12
4.5,12,15.25,11
6.7,6,13.35,12
8.9,11,10.95,14
10.5,23,10.75,15
11.9,18,11.35,15
11.1,22,9.85,16
10.1,15,10.25,15
14,9,8.15,18
13.7,3,7.55,19
11.8,356,7.75,16
7.5,350,9.55,14
9.9,358,9.95,14
8.6,360,9.15,16
6.5,350,12.15,15
7.8,3,15.05,12
6.3,349,17.15,10
6.4,343,17.85,10
9.1,337,19.75,6
7.6,358,19.65,6
1.9,263,20.25,6
5.8,212,18.35,6
3.1,211,17.35,6
1.5,244,14.65,8
1.8,98,12.95,9
9.7,12,12.05,9
9.7,20,9.75,11
9.9,17,8.35,15
10.7,21,7.65,15
11,15,8.25,14
10.4,23,7.75,12
10.2,7,5.15,14
9.7,7,6.55,13
8.3,9,6.05,14
8.5,8,5.35,15
5.6,331,6.25,14
5,345,6.65,14
4.8,340,6.05,15
4.2,333,8.65,13
8.5,351,14.25,11
9.1,356,16.15,10
9,342,17.25,6
7.1,351,18.25,6
8.2,350,18.75,5
10.2,315,18.95,3
6.8,318,18.55,3
9,224,11.85,12
2.7,158,10.05,14
0.7,153,8.45,14
6.9,355,9.35,23
6.9,8,6.75,26
7.7,1,7.45,25
10.7,1,6.25,30
9.9,3,6.75,29
10.5,6,5.35,31
10,11,4.65,33
10.2,10,4.35,30
9.5,8,2.35,31
9.3,10,2.45,31
9.4,4,1.55,34
9.6,8,2.25,36
9.7,5,2.45,37
9.7,6,6.35,35
8.8,5,9.25,27
7,345,11.05,17
6.7,218,7.45,36
7,222,7.15,40
6.5,218,7.05,34
6,217,6.65,36
5.2,215,6.15,46
4,223,4.65,66
3.2,227,3.95,68
0.6,267,2.45,75
2.4,30,2.25,76
5.8,20,0.95,77
7.3,9,1.35,77
8.3,13,1.15,77
4.3,334,0.35,83
4.6,341,0.95,75
5.2,348,0.25,71
5.2,355,2.55,55
5.8,3,1.55,44
6.4,17,0.85,40
5.4,10,0.55,33
5,8,-0.75,35
7.5,20,-2.15,48
6.4,15,0.95,52
7.2,346,4.35,53
9.2,356,6.95,36
8.2,342,8.65,24
4.7,334,9.55,20
6,233,9.05,16
5.7,228,8.55,18
5.3,215,8.45,20
4.4,214,7.65,23
1.6,224,6.35,27
1.1,135,5.45,29
5.3,42,6.05,20
6.9,36,5.15,21
7,55,5.35,15
9.7,14,2.55,10
10.6,35,6.75,3
10.7,18,6.15,2
11.6,19,7.65,2
10.7,14,7.75,1
11.1,11,7.25,2
12.8,10,4.15,3
14.1,11,3.35,3
14.6,11,4.55,3
14.4,14,6.15,3
12.6,13,9.65,3
11.7,7,14.75,2
14,10,18.55,1
13.4,12,19.55,1
11.6,9,20.25,1
9,360,21.05,1
7.2,359,21.75,1
3.7,218,21.75,1
5.4,229,17.85,1
1.9,238,15.25,1
1,288,13.45,1
1,350,13.15,1
5.7,6,13.55,2
7.8,11,10.15,2
8.7,15,13.55,3
11.3,19,9.05,7
11.9,21,9.75,7
12.6,26,10.65,6
12.7,26,10.95,7
13,25,11.15,9
11.7,18,12.75,7
12,12,11.45,7
11.4,13,10.15,8
12,12,9.05,9
9.9,8,12.35,7
10.9,2,17.65,5
11.9,8,19.95,5
12.2,10,21.25,4
11.4,4,22.05,3
9.9,2,22.85,2
7.9,360,22.75,2
2.7,303,22.65,3
5.4,234,18.15,4
1.5,214,15.75,5
0.5,196,13.95,7
3.6,358,14.35,8
8.4,19,11.95,7
10.2,22,11.45,15
11.6,18,9.15,17
10.8,17,9.25,17
11.2,15,9.55,18
9.7,31,11.85,14
10.4,10,9.45,15
10.9,23,7.65,15
12.1,30,7.55,14
12.2,19,7.45,13
13.1,29,9.45,10
12.7,32,10.65,11
10.9,10,11.75,10
11.9,7,16.55,7
13.3,4,18.65,10
13.4,11,19.95,7
13.1,5,20.85,7
11.3,349,21.45,4
9.3,357,20.95,4
7.9,218,16.55,9
5.2,220,14.25,9
2,229,11.85,10
1.2,345,10.15,11
0.6,296,10.85,10
2.9,341,10.25,11
6.9,14,9.15,15
10.9,18,4.35,18
12,19,5.35,12
12.7,24,7.15,10
12.2,21,8.35,12
11.7,10,7.65,12
11.4,29,7.75,14
11,13,7.95,17
11.7,9,5.55,19
10.3,18,8.85,12
11.1,10,6.05,13
9.8,13,9.75,10
10.4,359,14.65,6
12.6,6,18.55,7
12.9,11,20.05,7
13.6,8,20.75,7
12.5,2,21.35,6
10.7,353,21.45,4
9.8,356,20.85,3
4.5,245,15.85,3
1.9,227,13.35,5
1.5,216,11.55,8
0.5,353,10.25,11
3.8,28,10.65,11
5.8,17,10.25,9
4.9,3,9.35,11
7.2,358,8.75,12
5,354,9.25,10
6,20,9.05,10
7.5,26,9.45,9
7.6,17,6.65,10
8.4,21,7.85,8
8,16,7.15,8
8.3,22,7.65,9
6.8,9,7.95,11
4.8,357,8.75,9
8.4,16,11.85,12
10,360,16.15,10
10.4,360,17.95,3
9,354,18.55,4
3.7,252,18.15,8
7.2,225,15.65,10
5.1,232,15.05,10
4,222,14.35,11
1.7,254,12.25,13
0.2,37,11.05,15
0.7,9,10.85,16
10,6,6.85,11
10.8,6,6.75,13
9.2,2,7.35,12
9.3,358,7.45,12
7.3,2,8.45,11
11.2,8,6.35,12
12.8,9,4.75,14
14,19,6.65,18
12.1,18,7.85,24
11.3,10,4.85,29
13.4,11,5.25,28
12.8,11,5.05,27
10.4,16,10.15,18
14.1,11,15.25,11
14.5,10,16.65,9
13.7,7,17.95,7
11.8,4,18.55,6
